user,rating,date,review
Phil,"5,0",26 juillet 2018,"Franchement très sceptique vu le prix ou je l'ai acheté, il n'a rien à envier au grand.
Filaire certes, mais au moins il n'aura jamais de problème de batterie.
Très compacte, très léger il se balade partout à la maison sur ses roues.
La puissance d'aspiration est comment dire, WOW !!!!
Bien penser à régler avec le petit variateur du manche sinon vous aurez beaucoup de mal à le passer.
En comparant avec un dyson V6 ou V7, puissance, filtration et même consommation sont idem.
On peut y aller les yeux fermés"
ZMOZ,"1,0",2 septembre 2018,"Après deux mois d'utilisation décevante ,nous confirmons les commentaires précédents : manque de puissance,
dès  que le filtre est un peu sale cela n' aspire carrément plus
pour les tapis décevant
Au bout de deux mois il y a un sifflement perçant au niveau du moteur ( tester a nu sans le tuyeau et le flitre)..... bref NUL SURTOUT NE PAS ACHETER......nous pensions qu'une marque sera une garantie de qualité  mais non !!!!
N'investissez pas sur ce modèle là !!!!!"
LTVT,"3,0",12 novembre 2018,"Je suis satisfaite de mon achat car comme on le souhaite tous lorsqu'on utilise un aspirateur, c'est qu'il aspire. Alors sur ce point pas de déception.  A mon sens, il aspire presque trop ! Cela rend le ménage difficile et fatiguant car il colle trop au sol. Il faut ouvrir en grand le petit  volet sur le manche (je ne sais pas comment ça s'appelle) pour aténuer un peu l'aspiration.
Du coup je ne me sert que de la brosse à parquet qui à mon sens est plus maniable et tout aussi efficace (je n'ai ni moquette ni tapis). La brosse pour les canapés et autres est très bien et très efficace (poils d'animaux). Beaucoup d'accessoires plus ou moins utiles mais ils sont là. Entretien de nettoyage très facile. Autres points negatifs, l'aspirateur est très (trop) léger. C'est bien quand on le porte dans les escaliers, mais il a tendance à se renverser si on tire trop fort. Le fils éléctrique est à mon sens trop court. J'ai une petite maison (80 m²) et je suis obligée de débrancher plusieurs fois pour passer dans toutes les pieces. Mais sinon il aspire très bien et c'est ce que l'on demande à un aspirateur."
justine ,"3,0",12 août 2018,"Aspire trés bien même TROP FORT, aspiration vraiment sportive et enceinte de 6 mois je peine à faire ma maison compléte (80m2) pour le coup ça muscle les bras... Par contre au vu des commentaires j avais peur pour l entretien de mon tapis Shaggy et super, c'est limite la où c'est le plus agréable. Qualité qui ne m'a pas l'air robuste tout est en plastique donc je pense qu'il vaut mieux faire attention une chute pourrait lui être fatale. Niveau place pour le rangement ce n'est pas non plus son point fort il est pour le coup encombrant et aucun rangement pour les accessoires.
Bref je trouve le prix assez élevée pour le coup, rowenta vos prix sont à revoir..."
tutu,"2,0",17 mars 2019,"Grosse déception.... Les 1er mois, comme beaucoup de gens le décrivent, dans les retours, l'aspirateur aspire avec trop de puissance. Puis, au bout de quelques mois (environ 6 mois) la puissance diminue. C'est à dire qu'avec un embout ou même juste la brossette prolongeant le tube d'aspiration, il est difficile d'obtenir un bon résultat de nettoyage. Imaginez vous aspirer votre appartement avec seulement un tube de quelques cm d'ouverture... Autant dire que le ménage devient une contrainte 😅
À raison de 2 utilisations par semaine pour un 35m2 et 1 nettoyage des filtres toutes les 2 semaines, je trouve la qualité de cet objet assez juste, voir même décevant. Je l'ai acheté en juillet 2018 et là en mars 2019, je consulte déjà des sites pour en acheter un autre... Je vais essayer d'attendre encore un peu, histoire de l'utiliser au moins 1 an.
Mes 2 autres aspirateurs étaient des Hoover et ils ont tenus un peu plus de 5 ans tout les deux. Je pense revenir vers cette marque finalement."
Anonymous 4 U,"4,0",28 août 2018,"Mon ancien aspirateur a pris l'âme il y a une semaine. Je voulais changer de marque entre Rowenta ou Dirt Devil pour un prix qui ne dépasse pas les 100€. A la réception et testé juste après le déballage du carton.
J'adore, beau, léger, peu brouillant, c oonsomme peu, le câble est fin et assez long pour faire toute la pièce, les accessoires assez complet, brosse dure, brosse carrelage, mini brosse hyper efficace pour nettoyer mon clavier PC et le plus celui qui est intégré à la fourche, on bloque on débloque, ça éviter de changer si on a un meuble à passer."
romarin,"5,0",5 avril 2018,"Reçu impeccable et dans les délais. Emballage extra. Aspirateur conforme aux descriptions  facile à démonter pour nettoyer le compartiment poussière . divers embouts fournis. facile à mettre et à enlever. Rien à redire . Aspiration correcte. Prix très compétitif par rapport à ceux affichés pour ce modèle dans des  magasins aux marques très connues, A recommander"
Stéphanie,"4,0",2 décembre 2018,"Je prends enfin le temps de donner mon avis... après 10 années de bon et loyaux services, mon Rowenta Delta Silence Force 2000 m'a lâché.Je me suis donc rabattu sur le ""moins cher"", avec une bonne note. Alors, il est très léger, mais le tuyau d'aspiration est assez raide et moins long de +ou- 10 cm que le dernier, ce qui peux être gênant. Je mesure 1.70M. Heureusement, j' avais gardé le tuyau de mon ancien aspirateur avec sa tête triangulaire, que je venais de changer! Les bagues noires qui relient le tuyau à l'aspi son compatibles. J'ai donc installé mon ""vieux"" tuyau (voir photo) et cela à tout changé... Fiabilité de mouvement et surtout plus besoin de laisser ouvert la petite ventilation sur le manche pour que cela glisse. J'avais lu un commentaire qui disait que le balais était impossible à déplacer s'il n'était pas ouvert. VRAIS, mais je pense que la partie raclette y est pour quelque chose. Sinon il est très bien pour son prix. ah, j'allais oublier, oui il fait du bruit mais je pense que cela vient du faite qu'il est sans sac. Un dernier conseil, faites comme moi et achetez rapidement un deuxième kit de filtre, car il doit être lavé et même sur un radiateur il lui faut 24h pour sécher, donc si comme moi vous en avez besoin chaque jour... Voilà j'ai tout dis, j'espère que cela vous aura servis."
Victor Coulon,"5,0",12 juin 2018,"Après avoir passé plusieurs heures à comparer de nombreux modèles, mon choix s’est porté sur ce Rowenta.
L’appareil est compact et le prix est vraiment honnête.
À l’utilisation il remplit tout ce que j’attendais d’un aspirateur. L’aspiration est très puissante. Elle peut se régler en ouvrant plus ou moins la molette d’air sur le manche.
Pour vider et nettoyer le réservoir, c’est très simple.
L’aspirateur est facilement manipulable et transportable.
Je recommande vivement.
PS : je ne prends pas assez souvent le temps d'écrire des commentaires mais là c'est top !"
Soto Stephanie,"3,0",16 septembre 2018,"Livraison reçue dans les temps. Le carton était un peu écrasé dans un coin mais le produit n'a pas été abîmé. Déçue par la mauvaise qualité du plastique dont est fait l'aspirateur. Ce produit aspire trop fort, il aurait fallu intégrer un variateur de puissance, vu le prix cela aurait était nécessaire. Il est léger et maniable, cordon assez long pour mon usage. Facile à nettoyer. A voir après une utilisation dans le temps."
Client d'Amazon,"5,0",29 décembre 2017,"Très léger mais super puissant. J'ai attendu après plusieurs utilisation  pour me faire un avis...car ayant eu un aspirateur de la même marque, J'ai préféré celui ci de par sa légèreté, car j'ai eu un accident dernièrement et cela me va très bien. Et il aspire nettement mieux que l'autre qui coûte plus cher que lui"
RAY,"5,0",21 septembre 2018,"contrairement à ce que disent certains commentaires, cet aspirateur n'est pas très bruyant. Comme tous les aspirateurs sans sac, il faut veiller à le vider souvent et à le nettoyer (un des filtres est lavable à l'eau) et le système d'ouverture est très facile, de même que la mise en oeuvre générale du produit. Comme disent certains, il aspire tellement qu'il ""colle"" au sol (il n'y a pas de réglage de régime d'aspiration) mais le moins qu'on puisse dire c'est qu'il fait son boulot. Pour le prix, je recommande."
alpes,"4,0",6 septembre 2018,"Article révolutionné reçu tardivement et incomplet malgré une description ""Très bon état - emballage endommagé"".
L'aspirateur est performant en terme d'aspiration et facile d'entretien.  Idéal pour une utilisation quotidienne. Il est garanti réparable 10 ans.
A voir sur du long terme.
Un bémol : très peu d'accessoires livrés avec (une seule tête d'aspiration) ce qui fait grimpé sur prix si l'on veut en acquérir d'autres.  Dommage !"
"Bonjour, j'ai vu que vous avez acheté Debout Isis, sauriez vous me donner la taille? Merci d'avance, mon mail est fb340034@skynet.be","1,0",13 août 2018,"Bonsoir, j'ai acheté Détails de commandeCommandé le 25 décembre 2017 (1 article)
Rowenta RO3753EA Compact Power Cyclonic Aspirateur Traîneau (2000w Puissance - 750w de consommation)
Rowenta
Vendu par : Amazon EU S.a.r.L., Je l'ai très peu utilisé et le moteur a soudainement brûle et émis plein de fumée, donc moteur foutu,il n'aspire plus! Quelle arrangement me proposez-vous?
Merci d'avance et bien à vous."
P.L,"2,0",1 septembre 2018,"Je l'ai trouvé de prime abord très puissant, très malléable, très facile d'utilisation. Et dans le second temps, il est tellement léger qu'à chaque virage, il se retourne et aujourd'hui, retour à la case départ, il n'aspire quasiment plus, malgré des nettoyages réguliers des filtres."
mickamila,"5,0",4 août 2018,"satisfait de ce modèle tout petit et très puissant.
l'aspiration est très forte mais modulable avec l'appel d'air possible sur le manche.  le fil est long et très souple (fin aussi).
la vidange du bac se fait très aisément, et pour l'instant je suis très content de cet aspirateur.
pour les accessoires, je ne m'en sers pas, je ne peux donc pas les juger."
Danièle,"4,0",29 juillet 2018,"Facile à manier, aspiration puissante, pratique à vider et à rincer, un câble de bonne longueur qui permet un large rayon d'action...Cet aspirateur n'a rien à envier aux marques plus onéreuses...."
BlueVictory,"5,0",18 février 2019,Ne vous fier pas à sa petite taille cet aspirateur et vraiment de très bonne qualité pour son prix et sa capacité d'aspiration.ultra léger et simple d'utilisation.avec un petit look sympa.je recommande.si cela vous à été utile n'hésitez pas à liker.je suis à votre disposition pour d'éventuelles question que vous ne trouvez pas dans le descriptif
Sycharl,"1,0",3 septembre 2018,"Produit reconditionné et revendu cassé, quel déceptionet perte de temps et d’argent pour tous."
Sébastien,"5,0",16 janvier 2019,"Je suis très étonné par la capacité d'aspiration de ce petit aspirateur. Il est simple d'utilisation et très léger. Sans être hors-norme, on regrette cependant le bruit qu'il peut faire et l'absence de réglage de la puissance du moteur (pas besoin de 750W pour les poussières de mon garage). En un mot : Top."
stephanie Gasbarre/ Bellavia,"5,0",20 août 2017,"je vous recommande ce produit nous en sommes très content bon rapport qualité prix.
Notre fils avait peur des aspirateurs et grâce à celui-ci qui est plus silencieux il veut même passer l'aspirateur....
Vraiment le top alors que nous voulions un Dyson, pas déçus de l'avoir acheté."
AngiePhénix,"1,0",24 novembre 2018,"Très bien au début et maintenant, seulement après quelques mois (et je ne l'utilise pas tous les jours), plus de débit et n'aspire plus rien !"
Clarisse,"5,0",23 août 2018,"Bonjour
J'ai acheté cet aspirateur, à deux reprises. Et j'en ai été satisfaite. Je l'utilise tous les jours.
Ce modèle est facile à utiliser et à nettoyer
J'ai testé d'autres marques, mais c'est ce modèle qui m'a plu le plus
Il est très léger et a une bonne aspiration !"
Client d'Amazon,"5,0",26 janvier 2019,"Acheté depuis seulement quelques mois. Totalement satisfaite, il est pratique et léger et je ne le trouve pas bruyant. Le prix est abordable pour la qualité pour l’instant toujours au top! A voir dans le temps..."
Client d'Amazon,"1,0",1 octobre 2018,"Aspirateur décevant, au bout de 2 mois manque d'aspiration, nettoyage réalisé selon les directives du fabricant mais cela n'a pas suffit, envoi en réparation et appareil non prise en charge pour un motif absurde.
Vraiment très déçu, 90 euros de perdus, merci Amazon."
Audrey13,"5,0",8 août 2018,"Très bien. Utilisation sur carrelage. La longueur du fil est très correcte. Le petit plus : la brossette intégrée au tuyau. Aspire bien, j ouvre l arrivé d air du manche pour une aspiration moins forte.
Le seul point négatif est sont réservoir très petit."
S___fu,"5,0",5 janvier 2019,Parfait exactement ce que je recherchais niveau qualité prix ... efficace léger aspire parfaitement . Pour ce qui est du bruit vu dans les commentaires précédents je suis satisfaite je préfère un aspirateur qui aspire que silencieux . Et il est pas si bruyant que je le pensais au vu des commentaires
MW,"4,0",30 octobre 2018,"J’ai comparé. Médité. Longuement.
Au final, celui ci n’est pas trop bruyant, plutôt léger et facile à vider. L’aspiration est très forte mais avec la valve sur le manche on règle cette intensité. Très satisfaite"
Poirel,"4,0",8 novembre 2017,"Je suis très content de cet aspirateur, il est léger et aspire très très très bien mais je regrette qu'il ne soit pas livré avec plus d'accessoires mais je trouve quand même que c'est une bonne affaire. Je le recomande"
Client d'Amazon,"4,0",21 février 2019,"L'aspirateur est très puissant, maniable et léger. Le seul bémol, c'est qu'il est bruyant, du coup. Malgré tout, à moins que vous passiez l'aspirateur pendant la sieste des enfants (dans ce cas-là utilisez plutôt le silent de Rowenta), je vous recommande cet article."
Client d'Amazon,"5,0",21 septembre 2017,"Tout à fait conforme à la photo
Correspond tout à fait à ce que l'on cherchait et très fonctionnel et pratique. Il est léger et aspire vraiment bien"
Client d'Amazon,"5,0",12 avril 2018,"Je cherchais un apsirateur avec de l'aspiration, je ne suis pas decue ! Il est pratique, compact pour mon petit espace, Et la qualité à l'air d'être au rendez vous ! Achat satisfaisant !"
Viviane MARTIN,"4,0",10 juin 2019,"Bonne aspiration. Un peu difficile à manier au départ car le balai colle au sol, mais en ouvrant la petite vanne en haut, ça fonctionne bien."
coquine 46,"5,0",11 mai 2019,"Si vous voulez quelque chose qui aspire, vous l'avez trouvé!!!!!!!!!!!
PUISSANCE INCOMPARABLE. GÉNIAL.
Super produit."
Claire,"4,0",19 mai 2019,"Très petit, maniable, léger et excellente aspiration. J’ai juste eu un peu de mal à fixer l’embout du tuyau (il faut forcer) mais sinon il est parfait !"
 chuck,"5,0",17 juillet 2018,ce  produit est  super génial pas de bruit et  une aspiration  géniale  j ai  un bull terreir  et je peux  vous assurer  que des poils j en ais  et là il est  au top cet aspi pas  besoin d un  TYSON
tibo1604,"5,0",9 juillet 2018,"Satisfait, produit conforme à ce que je souhaitais.
Silencieux et super performant.
J'ai decide de mettre le prix afin d'obtenir un produit de qualite et je ne regrette pas.
Je recommande"
Client d'Amazon,"4,0",11 octobre 2017,"Ce produit mérite bien ses étoiles, Il répond vraiment à toute mes demandes...aspirent super super bien, léger donc facile à emporter en haut, en bas.
J'aurais bien voulu qu'il soit un peu plus silencieux,mais on ne peut pas tout avoir. Le bruit reste supportable"
Sandra LATOUR,"4,0",15 octobre 2018,Je suis ravie de cette aspirateur. Le seul bémol est qu'on ne peut pas régler la force d'aspiration. L'aspiration est trop forte ce qui n'est pas pratique du tout.
Nadege58,"1,0",5 février 2019,"Au bout de 3 mois,  il a perdu sa force d'aspiration"
S. France-anne,"5,0",12 octobre 2017,"Il va impeccable et aspire même ce que l'on ne voit pas.
Le prix était moins élevé qu'ailleurs donc merci pour cette très bonne affaire.
F-A"
GABEL,"5,0",3 mai 2019,"Pour aspirer après travaux poussiéreux. Impeccable, qualité prix excellent à voir dans la durée. Pour l'instant bon produit. Vidange du contenant poussière très facile et très rapide."
loyer frédérique,"5,0",23 septembre 2018,Petit aspirateur de la marque Rowenta compact aspire bien plus besoin de filtre il suffit juste de vider le bol.  Et en plus il est presque silencieux J’en suis très satisfaite et recommande ce produit.
Alice K. ,"4,0",17 décembre 2018,"Maniable, moyennement bruyant, il aspire cependant plutôt bien. J'en suis satisfaite. A voir dans la durée !"
sam gold,"5,0",8 novembre 2018,"Jai recu lappareil  en juillet, appareil puissant et bien que les embouts soient en plastique cela reste un bon produit."
Loulou,"3,0",25 mai 2018,aspirateur sans variateur qui pose problème l aspiration beaucoup  trop forte reste collé au sol vraiment déçue. autrement esthétiquement il est beau.
mikfal,"5,0",12 juin 2018,"Très bon produit Je suis très satisfait. Pour sûr, je peux recommander à tout le monde. Parfaitement ponctuel à la livraison. Paquet parfait. Prendre plaisir"
Ppax,"2,0",11 octobre 2018,"bonjour à tous, il est vraiment de basse qualité, tube tout en plastique, sans cran de verrouillage...bref ça ne respire pas la solidité."
Berger Aurelie,"3,0",10 juillet 2018,"Produit pas mal mais je recommande d’acheter ma brosse pour sol dur
Il aspire pas trop mal
Léger et petit il est pratique"
Client d'Amazon,"4,0",8 septembre 2018,"Puissant, léger,  maniable et peu bruyant.
Je trouve que le séchage du filtre est un peu long.
A voir sur la durée."
Boizet,"5,0",27 mai 2018,"Aspirateur de très bonne facture , tellement puissant qu'il reste collé au plancher. Pas super pratique à vider mais ce n'est qu'un détail. je recommande ce produit."
Client d'Amazon,"5,0",30 août 2018,"Aspirateur parfait il est très léger et ne prend pas beaucoup de place .
Je recommande"
ELISE COHEN,"5,0",13 mars 2018,"Parfait ! Très efficace il aspire très bien, il est silencieux, ses accessoires sont très pratiques, je le recommande à tous."
Donald67,"5,0",5 août 2018,Exclusivement utilisé pour le nettoyage de mes voitures il remplis parfaitement son office.
Arthur A.,"3,0",24 octobre 2018,"Cet aspirateur a un unique défaut:
L’absence de variateur de puissance! Il y’a donc des zones fragiles impossible à aspirer avec ce produit. Regrettable..."
Niko,"5,0",28 juillet 2018,Tres silencieux et puissant celui ci a meme aspiré la poussière sur un meuble .... pour le moment tout se passe bien
zaza,"5,0",19 mai 2018,aspirateur bon rapport qualite prix aspiration parfaite sur tout de sol meme si il est fait que pour les sols dure .Il se manipule tres bien sur le tapis forte puissance qui se regle par un clapet au niveau du manche  et estetiquement tres bien le recommende .Ravie de mon achat
aubert,"5,0",22 mai 2019,"Valeur sûre, prix correct, excellente aspiration"
paco,"5,0",23 juillet 2018,"Excellent produit silencieux et tres efficace, fonctionne a merveille. Je recommande vivement cet aricle. Je suis tres content de l'avoir."
Client d'Amazon,"5,0",31 août 2018,"Aspirateur assez puissant et c'est exactement ce que je recherchais pour mon chez moi. Le fil est assez long et l'appareil est assez léger et maniable.
A ce jour rien à redire"
Lily-Rose,"5,0",22 janvier 2019,"Aspire tres bien, une veritable puissance. Colle meme au pave, simple a vider et nettoyé tres contente de la qualité"
Melissa,"5,0",6 septembre 2018,Cet aspirateur aspire tellement fort que parfois il reste collé au sol! Très maniable et en effet petit pour un meilleur rangement. Je recommande.
LUCE ANSELMI,"5,0",25 avril 2019,"L'aspirateur est parfait, puissant, facile à utiliser"
DIDJERIDOU,"2,0",18 février 2019,"Je ne reconnais plus rowenta, produit de basse qualité , aspiration forte mais brosse mal conçue et c'est difficile de le passer sur sol dur (brosse plaquée au sol) pas facile à nettoyer. Très moyen dans l'ensemble. A déconseiller"
Chris COLLIN,"5,0",10 avril 2018,"Aspirateur de petite taille, très léger ce qui est très pratique pour aspirer les escaliers et qui est très puissant vu sa taille..la seule chose qu’il lui manque est le variateur de puissance mais je n’es regrette pas mon achat."
Noemi Sonia Bouzas,"5,0",4 mai 2019,Satifait avec le produit.
Mireille,"5,0",8 novembre 2017,Excellent. Facile à utiliser. Relativement peu bruyant et très efficace. Je recommande volontiers. Fait le bonheur de ma femme de menage
vince,"5,0",21 décembre 2018,"bonne aspiration, léger et pas très bruyant, nettoyage facile"
undig,"3,0",12 janvier 2019,Il ne glisse pas sur du lino
Client d'Amazon,"4,0",30 juillet 2018,"cet aspirateur est puissant , maniable avec un excellent rapport qualité/prix.
Livraison parfaite dès le lendemain de la commande.
pas de déception tout est à la hauteur."
le furet,"4,0",11 janvier 2019,encombrant pour le rangement sinon RAS. mettre deux petits bout de feutre  pour moins forcer.
pierrette legras,"5,0",17 août 2018,"Quelle aspiration ,ça rigole pas .Très contente.  :-)"
boyer,"5,0",24 novembre 2018,Presque trop puissant!!! maus petit maniable et facile a ranger !
M.BTH,"5,0",1 août 2018,Excellent produit. Facil à manipuler.aspire bien . Léger.
wolfcarius eric,"5,0",20 janvier 2019,ASPIRATEUR TRES LEGER ET TRES MANIABLE…..
virginie vergne,"4,0",7 août 2018,Très bon aspi seul bémol : jouer avec la prise d air car il aspi très très fort mais dans l ensemble il reste un aspi top pour sa petite taille et son poids léger !
AIME Jean,"5,0",7 juillet 2018,Qualité et prix qu rendez vous.
Client d'Amazon,"5,0",8 septembre 2018,"Il aspire vraiment bien mais parfois difficile de manœuvrer tellement il aspire fort. Mais vu le prix, je ne regrette pas de mon achat, très bon rapport qualité prix."
Marouani,"5,0",11 avril 2019,Aspirateur de bonne qualité à un très bon prix
mathilde parisot,"5,0",4 juin 2019,Quelle force d'aspiration ! le seul problème avec cet aspirateur est d'arriver à décoller le balai du sol tellement il est puissant !!
claude17,"5,0",9 juin 2019,je suis satisfait
Client d'Amazon,"5,0",14 mars 2018,"Aspirateur super puissant, idéal quand on a des chiens et des chats. Peu bruyant, il remplit parfaitement sa fonction. Satisfait de mon achat."
M_Grent,"4,0",12 mars 2019,Très efficace et efficient. Je recommande vivement. Très bon rapport qualité/prix
Vincent BASCAZEAUX,"5,0",12 juillet 2018,"les accessoires sont de très bonne qualité, contrairement à l'un des commentaires, la poignée est très solide. Plutôt silencieux, je recommande vivement"
l 'africain,"5,0",1 juin 2018,"très bon matériel . fonctionne très bien. filtre très facile à nettoyer et à déplacer. attention au manchon en laiton partie inferieure fragile.
gare aux chocs !!"
Brice,"5,0",20 octobre 2018,Puissant et efficace :) ras.
PATRICK L.,"5,0",11 décembre 2018,Pour la maison pratique et puissant je recommande.
Borel,"1,0",9 juin 2019,Il produit un sifflement très puissant qui rend son utilisation impossible sans casque anti-bruit
Client d'Amazon,"5,0",21 janvier 2019,"Acheté il y a un an, fonctionne très bien. Leger et pratique. Nettoyage tres simple."
Elo,"5,0",30 octobre 2018,Juste parfait.  Très aspirant.  Je vais en acheter un second pour l'étage !
Client d'Amazon,"1,0",27 mars 2019,Tres de bruit et aspire pas assez trop lourd
MARTAILLE,"5,0",5 juillet 2018,"Super produit, super léger et super maniable…. très contente de mon achat. Je recommande !!! Vous pouvez commander ce produit les yeux fermés"
Delannay,"5,0",26 novembre 2018,Très  léger  et facile a utiliser
Client d'Amazon,"4,0",23 octobre 2018,"Très bon aspirateur,"
ROBERT,"5,0",12 juin 2018,Facile d'utilisation tres efficace et silencieux
Monsieur Vitaux Gilles,"5,0",26 septembre 2018,fonctionne parfaitement
Franck Willay,"5,0",17 septembre 2017,Très bon produit! Silencieux et puissant ! L'aspiration est vraiment forte 😀😁 Je recommande cette aspirateur. Pas de rangements pour les accessoires ! Dommage...
Marie,"4,0",19 mai 2018,"Au vu des commentaires, j'avoue que j'étais un peu septique et frileuse de faire cet achat .......mais vraiment.......je ne le regrette pas!!! Il est pratique, maniable, léger, et il ne fait pas beaucoup de bruit (par rapport aux aspirateurs que j'ai pu avoir dans le passé!!). Evidemment, pour ceux qui sont habitués au Dyson et compagnie, c'est sûr que ce doit être un peu plus bruyant. Comme je n'ai pas un budget qui me permet de mettre 500 euros dans un aspirateur (xxx), pour moi le rapport qualité/prix de cet aspirateur est parfait!! De plus, il est super facile d'entretien et il a l'air costaud contrairement aux dires de certains (soit ils sont tombé sur des défauts de fabrication, soit, ils y sont allé comme des bourrins!! :D ). Je recommande vivement ce produit."
Suka,"5,0",21 juin 2018,"Comme beaucoup entre vous, j'hesitiez sur innumerable modeles d'aspirateur pendant trop longue déjà, et finalement fixé sur celui-ci. Pas deçu. Hyper performante, taille pratique et compacte sans etre ""jouet"", poignée bien-placé sur le haut, et suce avec une force énorme. Le pied est vraiment bonne par rapport aux autres modeles j'ai eu. Dans mes photos c'est difficile à voir mais s'agit bien des petits poils durables donc parfait. Pour ce qui se plaindre du fait qu'il ""aspire trop fort"" - il faut juste faire le petit reglage sur le poignée du tuyau et c'est parfait.
J'ai acheté celui pour remplacer mon ancien Samsung ""eco"" avec sac (qui a remplacé un modele ""sans sac"" de marque inconnue qui a rendu l'ame).  Finalement trop penible de changer les sacs et très cher aussi. Et les parties de l'aspirateur était tout cassées. En plus pas bon pour l'environment.
Un autre plus avec les ""sans sacs,"" les petits Legos des enfants peut etre retrouvés. Nous vivons à la campagne donc pas de probleme de vider le bac dehors.
Le notice est clair et bien hilaire (niveau de quoi à ""ne pas faire""), je l'attache pour vous cijoint. J'ai noté avec de l'incre bleue les parties qui sont inclus avec la modèle bleue que j'ai achèté.  N.B. Je pense que la modele orange/jaune s'agit d'une autre type.
Dans le notice c'est dit quil faut vider ET laver le bac et filtre une fois rempli, par contre pas necessaire. Je le vide sans laver chaque jour, et quand ça suce moins je vais le laver. Donc ne vous inquietez pas, ceux qui aiment les ""avec sacs,"" c'est pas beacoup de souci.
Les attachés (petit brosse et baton) sont très ingenieusement attachés dans la poignée du tuyau lui meme donc très pratique et impossible de les perdres. Je suis hyper contente.
Pas necessaires je pense de chercher la modele avec tous les pieds. Pour moi j'ai réussi d'enlever les poils de chat avec le baton et petit brosse dans la poignée.  J'ai bien commandé un deuxieme pied (type ""brosse/parquet"") (https://www.amazon.fr/gp/product/B00YTFWH80/ref=oh_aui_detailpage_o01_s00?ie=UTF8&psc=1) pour €15.89 au cas ou je le necesiterai mais peut-étre c'était pas necessaire.
Seul bémol: que je n'ai pas acheté plus vite. Premier fois j'ai vu cet aspi sur amazon, c'était au prix de €92.89. Deux jours plus tard, c'était monté à €107.27 et j'ai acheté à ce prix-là. Maintenant, c'est baisé encore à €91.89!!!!!!!"
Sylvain Joigneau,"5,0",5 avril 2018,"A la lecture de certains commentaires j'étais hésitant, certain reprochant à l'aspirateur...d'aspirer, trop fort.
C'est un fait l'aspirateur est puissant, sur sol dur si vous cherchez à le ""décoller"" en permanence vous peinerez, mais jusqu'à preuve du contraire il faut glisser le balai sur le sol, et la tout se passe bien.
C'est un sans sac, alors faut penser à vider le réservoir (peu volumineux mais conforme au descriptif) et nettoyer les filtres régulièrement.
Fait parfaitement son job, pour un tarif très compétitif."
Client d'Amazon,"1,0",22 décembre 2017,Aspirateur très bruyant qui émet un sifflement quasi permanent. Cependant aspire fort entre les lames du parquet mais arrivé avec un défaut et donc nous a rayé le parquet !! Nous avons renvoyé l’article et comme toujours Amazon a été très réactif pour nous rembourser.
Client d'Amazon,"2,0",2 février 2017,"Livraison rapide, materiel du manche Plastique tres limite (se tords) et pas de regulateur de vitesse, bonne aspiration, mais pas facile a utiliser ni Sur tapis ni Sur carrelage, deconseille pour personne avec mal au articulations,arthroses...
Au final déçu."
Hé tiens,"5,0",28 octobre 2017,Produit de bon rapport qualite prix. Grande force d’aspiration. Je conseille. Facile a monter et utiliser. Vendu avec des accessoires tres utile pour voiture ou petit coin par exemple. Facile a vider.
Marie K,"3,0",3 février 2018,"Livraison très rapide avec La Poste.
Cet aspirateur est léger et compact. Facile d’utilisation.
Il a une forte puissance d’aspiration. Presque trop forte car il reste « collé » au parquet. Et malheureusement il n’y a pas de variateur sur ce modèle."
Cyril.,"3,0",19 novembre 2017,"Reçu très rapidement , aspire très très bien voir trop fort. Aspirateur bien plus bruyant que notre précédent aspirateur , malgré le réglage qui au final est juste un petit bouton qui permet de faire passer l'air pour diminuer l'aspiration. Avis mitigé"
Ammel,"4,0",2 février 2017,"Bonne aspiration sur tapis a poils court
Pratique à nettoyer
Facile d'utilisation
Petit bémol n'est pas terrible sur le sol(carellage)"
Luna,"5,0",17 octobre 2017,"Je suis ravie de mon achat aspirateur au top , il aspire au point que jarrive pas a le decoler des fois mdrrr , il est jjste genial et facil a porter pour atraper les toiles araignees au toit mdrrr"
Vega,"5,0",19 mars 2018,Très bon Produit aspire bien le sol colle bien au sol à l’aspiration puis aspirer toute type de sol il est super je vous conseille si vous cherchez un bon aspirateur
Gérard Larcade,"5,0",18 juillet 2017,"Tout d'abord le colis est arrivé en très bon état et dans les délais, pas de soucis de ce côté-là. Pour ce qui est de l'aspirateur, il dépasse mes attentes, notamment pour ce qui est de la puissance d'aspiration, qui est épatante ! C'est le jour et la nuit avec mon ancien aspirateur.
Ses accessoires permettent de nettoyer n'importe quel recoin de la maison, et même jusqu'à la voiture ! Malgré sa puissance, il reste tout de même assez silencieux et n'est pas dérangeant pour les animaux de compagnie.
Le seul point négatif pour moi serait la capacité de son bac, qui se remplit assez rapidement. Mais avec un entretien régulier, il ne devrait y avoir aucun soucis.
Je recommande !"
K31,"2,0",7 novembre 2017,"Je cherchais un aspirateur puissant, de 2000w.  J'ai donc pris ce Rowenta. Mais il est impossible de le passer!!! La brosse reste collée au carrelage, même à la puissance réduite au minimum. Les tapis se soulèvent...Utiliser cet appareil nécessite une force surhumaine, je m'y suis cassée le dos. Heureusement, Amazon accepte le retour du produit... Merci à eux !!!!! Mais du coup, je me retrouve sans aspirateur et ne sais lequel choisir en remplacement... Si vous avez des suggestions, je prends avec plaisir!"
