user,rating,date,review
Mr. Michel Avril,"4,0",17 février 2019,"Oui, ce superbe produit est (presque) conforme à mes attentes ; on ne peut que regretter que les concepteurs des matériels et/ou logiciels (de type Microsoft et autres) ne soient pas plus à l'écoute des utilisateurs/acheteurs/payeurs !
En effet :
- il manque la possibilité de ""tourner"" les pages, sans toucher à l'écran - le formidable Kindle Voyage - victime de son succès en était pourvu,
- à mes yeux (ceci ne concerne que MA vision de la chose), le bouton d'allumage n'est pas trop bien placé - sur le Kindle Voyage, il était différent.
Malgré ces deux petites remarques, cet appareil est formidable et on ne se lasse pas de lire ; la batterie étant ""à la hauteur"".
Merci à Kindle"
Mial,"5,0",12 février 2019,"Je ne voulais pas acheter de liseuse car j'aime les livres, le papier, mais j'ai un problème : la place pour ranger tous les livres à la maison, les 6 bibliothèques sont insuffisantes alors j'ai décidé de passer à la liseuse qui prend nettement moins de place !
J'en suis très contente, c'est pratique et agréable à la lecture malgré des verres progressifs.
Facile à emporter partout et j'ai trouvé, hors de France des e-books gratuits et parfaitement légaux.
Je suis très contente."
Dominique Dérubé,"3,0",30 décembre 2018,"Grand lecteur de livre, je suis déçu par la petitesse du format de la liseuse.
De plus je pensais que j'avais accès gratuitement à des milliers de titres or, même les œuvres de Balzac etc. (depuis longtemps dans le domaine public) sont payantes.
Enfin, suite à une fausse manipulation j'ai commandé un livre. Impossible de revenir en arrière et de décommander.
Cela fait quand même beaucoup de choses et franchement je suis déçu."
Mo.Ca.,"3,0",30 novembre 2018,"je n'ai pas encore eu le temps de faire le tour de toutes les fonctionnalités, mais dans l'ensemble l'utilisation est plutôt simple. j'ai toutefois un doute à longtemps car lorsque je passe d'une page à l'autre l'écran clignote en passant d'un fond blanc à un fond noir ce qui n'est pas très agréable."
C. Frederic,"3,0",24 mars 2019,"Le nouveau kindle ressemble beaucoup aux anciens, la mémoire en plus n'a pas d'importance.
c'est un peu difficile de  tourner les pages car on ne sent plus le cadre au toucher.
J'espère seulement qu'il durera plus longtemps que mes kindle précédent: mes 2 derniers kindle ont eu l'écran cassé juste après un atterrissage en avion. La pression sur l'écran varie beaucoup entre la carlingue pressurisée  et le niveau de la mer, et je pense que ça fragilise l'écran tactile...
Si vous avez eu le même problème merci de le signaler"
Savstaka,"5,0",12 janvier 2019,"Moi qui n'étais pas convaincue par les liseuses je fais la pub auprès de tous mes proches.
Je lis bien plus qu'avant depuis que j'ai acquis ma tablette : on l'a tout le temps avec soi on peut lire le soir dans le noir on a accès à des centaines d'oeuvres classiques quasiment gratuitement on la plupart des livres à prix réduit on a sa bibliothèque tout le temps avec soi.
C'est fabuleux révolutionnaire. Personnellement ca ma changé la vie je n'ai jamais autant lu !!! Du bonheur !!!!"
M. Jennifer,"5,0",15 février 2019,"C'est mon 2e kindle. Avant j'avais le vieux modèle qui n'était pas encore tactile et que j'adorais, mais malheureusement j'ai fini par le casser à force de le trimballer partout. Ce modèle est vraiment bien conçu. J'avais un doute sur le côté tactile car j'avais peur de tourner les pages sans faire exprès mais en fait ça va. Et l'écran rétro éclairé c'est vraiment un plus. On peut lire dans le noir, sans gêner la personne à côté à cause de la lumière car l appareil n'en projette presque pas. Il est facile de naviguer dans les news et d'acheter de nouveau livres et de les télécharger. Là dessus amazon ils font fort, c'est tout confort et simple comme tout"
Client Amazon,"5,0",5 avril 2019,"Après une utilisation de pratiquement dix ans sans aucun souci de ma Kindle 1ère génération, je l'abandonne (la batterie à des signes de faiblesse) pour cette nouvelle Kindle Paperwithe. Légère, plus compacte, d'une simplicité infantile et d'une ergonomie bien pensée. J'achète toujours des livres ""papier"" mais que d'économie en liseuse. Le rétro-éclairage m'autorise de lire au lit, sans gêner mon épouse. Bref hyper satisfait. Ah si, j'oublierai, ""les réclames"" ne gêne en rien et, je dirais, c'est une source d'information."
jdf,"5,0",30 janvier 2019,"Je l’ai acheté pour lire, et mon mari me le pique tel que la lecture est agréable sur cet appareil léger. Le format est sympa dans les mains, l’écran tactile très facile à l’emploi, et les options de luminosité, de police, et la taille de celle-ci sont fort appréciables. On aime surtout pourvoir lire sans remplir la maison de livres, limitant l’achat de livres transitionnels à ceux que l’on aime le plus... et encore peut être bientôt qu’aux livres de photos, de recettes — les beaux livres à feuilleté. Rien à dire, à part que cela serait sympa de pouvoir offrir les cadeaux livre Kindle plus facilement et avec la possibilité pour la personne qui reçoit le cadeau de télécharger directement depuis un lien."
Leticia Coelho,"1,0",23 décembre 2018,"Ne marche plus après 20 jours d'utilisation. Acheter en promo pour occasion de Black Friday a 90€, pas d'échange possible, si je le veux encore il faut payer la différence de 30€.... Dommage. Très confortable d'utiliser, mais maintenant je ne suis pas confortable d'acheter un autre..."
sady nelly,"2,0",11 décembre 2018,bonjour j'avais l'ancienne génération et j'avais aucun problème trés bonne kindle malheureusement elle ne chargeait plus donc j'ai acheté la nouvelle 8go qui avait un prix interessant et comme par hasard depuis le black friday elle a baissé je ne suis pas contente mais bon..... tout ça pour vous dire que la nouvelle est pas super elle saute des pages trop tactile a mon avis et quand tu lis elle change de grosseur de texte ça me barbe assez....
Julienporteno ,"4,0",20 mars 2019,"J'ai acheté cette liseuse il y a 2 semaines, et j'en suis très satisfait.
L'espace de stockage est de 8 Go mais il faut savoir que le système occupe déjà 2 Go, donc il ne reste que 6 Go de disponibles (bizarrement, cet espace de stockage est qualifié de ""gratuit"" dans les paramètres système alors que j'ai payé 129 € cette liseuse).
Ceci dit, le premier livre que j'ai téléchargé fait 450 p, et il n'occupe que 1Mo, ce qui laisse encore énormément de place.
J'avais une question et j'ai rempli le formulaire à cet effet sur la liseuse : on m'a appelé dans l'heure pour y répondre, ce qui est particulièrement appréciable.
Grand confort de lecture, très agréable, quelle que soit la luminosité.
La batterie dure longtemps, à raison d'une heure ou deux de lecture par jour environ, au bout de 2 semaines il reste 20% de charge (en mettant le mode avion, cela permet d'économiser la batterie).
Seul point négatif : la publicité, qui occupe un bon tiers de l'écran d'accueil de la bibliothèque, pour des ouvrages vraiment pas intéressants (sur Brigitte Macron, par exemple, ou des ouvrages de Musso, sans intérêt pour moi).
A part ça, rien à redire, je recommande cet achat."
SP,"5,0",14 décembre 2018,"Mon précédent kindle paperwhite avait 5ans 1/2... ce nouveau modèle est plus fin et plus léger, son écran est plus lisse. Je suis convaincue par cet article, son coût est certes conséquent mais la bibliothèque d’amazon est immense, les prix sont réduits par rapport aux livres papier et il est très facile de télécharger de nouveaux bouquin n’importe où en ayant la Wifi. Je conseille!"
jc knab,"3,0",17 décembre 2018,la liseuse est parfaite mais vue le prix et vue que c'est un produit amazone et vendu par amazone je m'attendais à un emballage plus protecteur et une présentation soignée mais non ! je suis déçût  ! Amazone devrait prendre plus soin de ces bon clients ... l’emballage est minimum et le manque d'accompagnement montre une fois de plus le peu d’intérêts d'amazone pour ces clients et ces abonnés  !  a croire qu'ils n'ont pas besoin de nous !
Hector,"4,0",5 mars 2019,"Utilisant ce Kindle après un PocketBook, je regrette l'absence de certains contrôles. Avant tout, le numéro de page de l'édition papier de ce que je suis en train de lire, le pourcentage étant trop imprécis pour marquer un passage. Ensuite, l'absence de gestion de sa bibliothèque : comment la décomposer en dossiers (par exemple, selon la langue ou le genre de l'ouvrage), comment supprimer un livre qui a déçu ? Il faut brancher son Kindle sur un PC pour pouvoir y intervenir."
Différent gobelin,"5,0",26 février 2019,"Acheté comme cadeau de Noël qui a convaincu un moins d'une semaine une accro aux livres papiers, réfractaire à l'idée d'un livre électronique.
Je possède un Kindle d'ancienne génération et cette nouvelle version est vraiment bien foutue que ce soit grâce aux leds intégrées, à l'interface plus jolie et plus réactive ou à la définition de l'écran. J'ai hésité a m'en acheter un mais mon vieux Kindle fonctionne toujours au top donc j'attends."
gaidamour,"1,0",7 février 2019,"Client depuis 2012, je viens d'acquérir mon 3ème Kindle et quelle n'est pas ma surprise de constater qu'à un jour près le prix est baissé de 20€ et que je suis envahie par la pub à chaque ouverture. Très déçue de cette démarche et me demande si je dois le renvoyer et acheter un KOBO !"
BH,"1,0",29 décembre 2018,Très déçue. Un point blanc qui persiste sur l écran dû certainement à un défaut obligation de faire un retour. Service client peu efficace bref cadeau de noël loupé....
Maria,"3,0",12 décembre 2018,"Bonjour, je viens de recevoir ma liseuse et suis déçue. Je m'attendais à voir les couvertures des ebooks en couleurs et il n'en est rien, c'est en noir et blanc !
La couleur permet de mieux repérer le livre que l'on cherche et met un peu de gaité.
Je trouve ce noir et blanc bien triste !"
emmanuelle pradeaux,"4,0",31 décembre 2018,"J HESITAIS DEPUIS PAS MAL DE TEMPS APRES PLUSIEURS DISCUSSIONS AVEC DES UTILISATEURS JE ME SUIS LANCEE
DEJA 3 LIVRES LUS EN UNE SEMAINE SIMPLE D UTILISATION  TELECHARGEMENT DES LIVRES RAPIDE CHOIX DES NOUVEAUTES JE VAIS EN LIBRAIRIE ET JE CHARGE LES LIVRES QUE J AI REPERE
CONTRAIREMENT AVEC UN LIVRE PAPIER JE LIS PLUS VITE peut est ce le fait de ""scroler"" l ecran
JUSTE UN PETIT BEMOL SI ELLE POUVAIT ETRE UN PEU PLUS LEGERE
DOMMAGE QU IL FAILLE AUSSI COMMAND2 LE CHARGEUR A PART SINON BEL ETUIT EN CUIR ROUGE
JE PENSE QU ELLE VA VOYAGER PAS MAL AVEC MOI
pour l instant elle est adoptee"
Caroline T.,"5,0",9 juin 2019,"C’est pour ma part une toute première expérience de liseuse.
J’étais réfractaire à ce mode de lecture, parce que j’achète tous mes livres en librairie et que j’ai du mal à lire sur écran.
Et bien tous mes préjugés sont désormais balayés et :
- je trouve que le confort de lecture est top (elle reste relativement légère même avec sa protection)
- l’autonomie est top (je n’utilise jamais le rétro éclairage et je suis en mode avion quasi tout le temps sauf quand je veux acheter un livre)
- je n’ai pas encore eu l’occasion de tester son étanchéité (je le ferai cet été sûrement)
- et je continue à acheter mes bd et beaux livres en librairie. Mon Kindle me sert principalement pour les formats poches ou textes uniquement. Peut être est ce une fausse excuse mais j’évite potentiellement les réimpressions de livres et donc rassure ma conscience écologique."
